Crystal16 Data Report File,Version: 1014,,,,,,,
,,,,,,,,
,,,,,,,,
Experiment details,,,,,,,,
ExperimentNumber,0,,,,,,,
Experimentor,Amari Murry,,,,,,,
Project,AM-PTHF-1-Octanol-2,4,6-TrimethylPyridine-Benzyl Alcohol-Cyclopentanone,,,,,
Reactor1,15.01 mg/ml PTHF in 1-Octanol,,,,,,,
Reactor2,15.1 mg/ml PTHF in 2,4,6-TrimethylPyridine,,,,,
Reactor3,14.97 mg/ml PTHF in Benzyl Alcohol,,,,,,,
Reactor4,15 mg/ml PTHF in Cyclopentanone,,,,,,,
,,,,,,,,
Labjournal,,,,,,,,
,,,,,,,,
,,,,,,,,
Description,,,,,,,,
polymer_ids,PTHF:64,,,,,,,
solvent_ids,1-octanol:47,"2,4,6-Trimethylpyridine:44",Benzyl alcohol:48,Cyclopentanone:45,,,,
Start of Experiment,9/27/23 11:56,,,,,,,
,,,,,,,,
Temperature Program,,,,,,,,
Block,C,,,,,,,
Heat to,20, at ,20, °C/min,,,,
Hold at,20, for ,167, sec,,,,
Tune,,,,,,,,
9/27/23 19:39,7:42:30,57.8,57.7,100,100,100,100,0
9/27/23 19:39,7:42:31,57.8,57.8,100,100,100,100,0
9/27/23 19:39,7:42:37,57.9,57.8,100,100,100,100,0
9/27/23 19:39,7:42:41,57.9,57.8,100,100,100,100,0
9/27/23 19:39,7:42:42,57.9,57.8,100,100,100,100,0
9/27/23 19:39,7:42:43,57.9,57.9,100,100,100,100,0
9/27/23 19:39,7:42:49,58,57.9,100,100,100,100,0
9/27/23 19:39,7:42:55,58,57.9,100,100,100,100,0
9/27/23 19:39,7:42:56,58,58,100,100,100,100,0
9/27/23 19:39,7:43:01,58.1,58,100,100,100,100,0
9/27/23 19:39,7:43:07,58.1,58,100,100,100,100,0
9/27/23 19:39,7:43:08,58.1,58.1,100,100,100,100,0
9/27/23 19:40,7:43:12,58.2,58.1,100,100,100,100,0
9/27/23 19:40,7:43:18,58.2,58.1,100,100,100,100,0
9/27/23 19:40,7:43:19,58.2,58.2,100,100,100,100,0
9/27/23 19:40,7:43:24,58.3,58.2,100,100,100,100,0
9/27/23 19:40,7:43:31,58.3,58.2,100,100,100,100,0
9/27/23 19:40,7:43:32,58.3,58.3,100,100,100,100,0
9/27/23 19:40,7:43:37,58.4,58.3,100,100,100,100,0
9/27/23 19:40,7:43:38,58.4,58.3,100,100,100,100,0
9/27/23 19:40,7:43:42,58.4,58.3,100,100,100,100,0
9/27/23 19:40,7:43:43,58.4,58.3,100,100,100,100,0
9/27/23 19:40,7:43:44,58.4,58.4,100,100,100,100,0
9/27/23 19:40,7:43:47,58.4,58.4,100,100,100,100,0
9/27/23 19:40,7:43:49,58.5,58.4,100,100,100,100,0
9/27/23 19:40,7:43:51,58.5,58.4,100,100,100,100,0
9/27/23 19:40,7:43:55,58.5,58.4,100,100,100,100,0
9/27/23 19:40,7:43:56,58.5,58.5,100,100,100,100,0
9/27/23 19:40,7:43:57,58.5,58.5,100,100,100,100,0
9/27/23 19:40,7:43:59,58.5,58.5,100,100,100,100,0
9/27/23 19:40,7:44:01,58.6,58.5,100,100,100,100,0
9/27/23 19:40,7:44:07,58.6,58.5,100,100,100,100,0
9/27/23 19:40,7:44:08,58.6,58.6,100,100,100,100,0
9/27/23 19:41,7:44:13,58.7,58.6,100,100,100,100,0
9/27/23 19:41,7:44:17,58.7,58.6,100,100,100,100,0
9/27/23 19:41,7:44:18,58.7,58.7,100,100,100,100,0
9/27/23 19:41,7:44:24,58.8,58.7,100,100,100,100,0
9/27/23 19:41,7:44:30,58.8,58.7,100,100,100,100,0
9/27/23 19:41,7:44:31,58.8,58.8,100,100,100,100,0
9/27/23 19:41,7:44:36,58.9,58.8,100,100,100,100,0
9/27/23 19:41,7:44:42,58.9,58.8,100,100,100,100,0
9/27/23 19:41,7:44:43,58.9,58.9,100,100,100,100,0
9/27/23 19:41,7:44:49,59,58.9,100,100,100,100,0
9/27/23 19:41,7:44:55,59,58.9,100,100,100,100,0
9/27/23 19:41,7:44:56,59,59,100,100,100,100,0
9/27/23 19:41,7:45:01,59.1,59,100,100,100,100,0
9/27/23 19:41,7:45:05,59.1,59,100,100,100,100,0
9/27/23 19:41,7:45:06,59.1,59,100,100,100,100,0
9/27/23 19:41,7:45:07,59.1,59,100,100,100,100,0
9/27/23 19:41,7:45:08,59.1,59.1,100,100,100,100,0
9/27/23 19:42,7:45:13,59.2,59.1,100,100,100,100,0
9/27/23 19:42,7:45:18,59.2,59.1,100,100,100,100,0
9/27/23 19:42,7:45:19,59.2,59.2,100,100,100,100,0
9/27/23 19:42,7:45:25,59.3,59.2,100,100,100,100,0
9/27/23 19:42,7:45:29,59.3,59.2,100,100,100,100,0
9/27/23 19:42,7:45:30,59.3,59.3,100,100,100,100,0
9/27/23 19:42,7:45:36,59.4,59.3,100,100,100,100,0
9/27/23 19:42,7:45:41,59.4,59.3,100,100,100,100,0
9/27/23 19:42,7:45:42,59.4,59.4,100,100,100,100,0
9/27/23 19:42,7:45:46,59.4,59.4,100,100,100,100,0
9/27/23 19:42,7:45:48,59.5,59.4,100,100,100,100,0
9/27/23 19:42,7:45:51,59.5,59.4,100,100,100,100,0
9/27/23 19:42,7:45:54,59.5,59.4,100,100,100,100,0
9/27/23 19:42,7:45:55,59.5,59.5,100,100,100,100,0
9/27/23 19:42,7:45:56,59.5,59.5,100,100,100,100,0
9/27/23 19:42,7:45:57,59.5,59.5,100,100,100,100,0
9/27/23 19:42,7:45:58,59.5,59.5,100,100,100,100,0
9/27/23 19:42,7:46:01,59.6,59.5,100,100,100,100,0
9/27/23 19:42,7:46:02,59.6,59.5,100,100,100,100,0
9/27/23 19:42,7:46:03,59.6,59.5,100,100,100,100,0
9/27/23 19:42,7:46:05,59.6,59.5,100,100,100,100,0
9/27/23 19:42,7:46:06,59.6,59.5,100,100,100,100,0
9/27/23 19:42,7:46:07,59.6,59.6,100,100,100,100,0
9/27/23 19:43,7:46:13,59.7,59.6,100,100,100,100,0
9/27/23 19:43,7:46:14,59.7,59.6,100,100,100,100,0
9/27/23 19:43,7:46:15,59.7,59.6,100,100,100,100,0
9/27/23 19:43,7:46:19,59.7,59.6,100,100,100,100,0
9/27/23 19:43,7:46:20,59.7,59.7,100,100,100,100,0
9/27/23 19:43,7:46:25,59.8,59.7,100,100,100,100,0
9/27/23 19:43,7:46:26,59.8,59.7,100,100,100,100,0
9/27/23 19:43,7:46:27,59.8,59.7,100,100,100,100,0
9/27/23 19:43,7:46:31,59.8,59.7,100,100,100,100,0
9/27/23 19:43,7:46:32,59.8,59.8,100,100,100,100,0
9/27/23 19:43,7:46:33,59.8,59.8,100,100,100,100,0
9/27/23 19:43,7:46:34,59.8,59.8,100,100,100,100,0
9/27/23 19:43,7:46:35,59.8,59.8,100,100,100,100,0
9/27/23 19:43,7:46:36,59.9,59.8,100,100,100,100,0
9/27/23 19:43,7:46:38,59.9,59.8,100,100,100,100,0
9/27/23 19:43,7:46:39,59.9,59.8,100,100,100,100,0
9/27/23 19:43,7:46:41,59.9,59.8,100,100,100,100,0
9/27/23 19:43,7:46:42,59.9,59.8,100,100,100,100,0
9/27/23 19:43,7:46:43,59.9,59.9,100,100,100,100,0
9/27/23 19:43,7:46:44,59.9,59.8,100,100,100,100,0
9/27/23 19:43,7:46:45,59.9,59.9,100,100,100,100,0
9/27/23 19:43,7:46:47,59.9,59.9,100,100,100,100,0
9/27/23 19:43,7:46:48,60,59.9,100,100,100,100,0
9/27/23 19:43,7:46:49,60,59.9,100,100,100,100,0
9/27/23 19:43,7:46:53,60,59.9,100,100,100,100,0
9/27/23 19:43,7:46:54,60,60,100,100,100,100,0
9/27/23 19:43,7:47:01,60,60,100,100,100,100,0
9/27/23 19:43,7:47:02,60,60,100,100,100,100,0
9/27/23 19:44,7:47:12,60,60,100,100,100,100,0
9/27/23 19:44,7:47:13,60,60,100,100,100,100,0
9/27/23 19:44,7:47:15,60,60,100,100,100,100,0
9/27/23 19:44,7:47:16,60,60,100,100,100,100,0
9/27/23 19:44,7:47:58,60,60,100,100,100,100,0
9/27/23 19:44,7:48:08,60,60,100,100,100,100,0
9/27/23 19:44,7:48:11,60,60,100,100,100,100,0
9/27/23 19:46,7:49:21,60,60,100,100,100,100,0
9/27/23 19:46,7:49:24,60,60,100,100,100,100,0
9/27/23 19:46,7:49:26,60,60,100,100,100,100,0
9/27/23 19:46,7:49:27,60,60,100,100,100,100,0
9/27/23 19:46,7:49:29,60,60,100,100,100,100,0
9/27/23 19:46,7:49:31,60,60,100,100,100,100,0
9/27/23 19:46,7:49:33,60,60,100,100,100,100,0
9/27/23 19:46,7:49:47,60,60,100,100,100,100,0
9/27/23 19:46,7:49:48,60,60,100,100,100,100,0
9/27/23 19:46,7:49:49,60,60,100,100,100,100,0
9/27/23 19:46,7:49:50,60,60,100,100,100,100,0
9/27/23 19:46,7:49:58,60,60,100,100,100,100,0
9/27/23 19:46,7:49:59,60,60,100,100,100,100,0
9/27/23 19:47,7:50:12,60,60,100,100,100,100,0
9/27/23 19:47,7:50:13,60,60,100,100,100,100,0
9/27/23 19:47,7:50:17,60,60,100,100,100,100,0
9/27/23 19:47,7:50:18,60,60,100,100,100,100,0
9/27/23 19:47,7:50:21,60,60,100,100,100,100,0
9/27/23 19:47,7:50:22,60,60,100,100,100,100,0
9/27/23 19:47,7:50:26,60,60,100,100,100,100,0
9/27/23 19:47,7:50:27,60,60,100,100,100,100,0
9/27/23 19:47,7:50:28,60,60,100,100,100,100,0
9/27/23 19:47,7:50:30,60,60,100,100,100,100,0
9/27/23 19:47,7:50:31,60,60,100,100,100,100,0
9/27/23 19:47,7:50:33,60,60,100,100,100,100,0
9/27/23 19:47,7:50:34,60,60,100,100,100,100,0
9/27/23 19:47,7:50:35,60,60,100,100,100,100,0
9/27/23 19:47,7:50:36,60,60,100,100,100,100,0
9/27/23 19:47,7:50:38,60,60,100,100,100,100,0
9/27/23 19:47,7:50:39,60,60,100,100,100,100,0
9/27/23 19:47,7:50:40,60,60,100,100,100,100,0
9/27/23 19:47,7:50:41,60,60,100,100,100,100,0
9/27/23 19:47,7:50:43,60,60,100,100,100,100,0
9/27/23 19:47,7:50:45,60,60,100,100,100,100,0
9/27/23 19:47,7:50:47,60,60,100,100,100,100,0
9/27/23 19:47,7:50:48,60,60,100,100,100,100,0
9/27/23 19:47,7:50:49,60,60,100,100,100,100,0
9/27/23 19:47,7:50:58,60,60,100,100,100,100,0
9/27/23 19:47,7:50:59,60,60,100,100,100,100,0
9/27/23 19:47,7:51:00,60,60,100,100,100,100,0
9/27/23 19:47,7:51:01,60,60,100,100,100,100,0
9/27/23 19:47,7:51:02,60,60,100,100,100,100,0
9/27/23 19:47,7:51:03,60,60,100,100,100,100,0
9/27/23 19:47,7:51:10,60,60,100,100,100,100,0
9/27/23 19:47,7:51:11,60,60,100,100,100,100,0
9/27/23 19:48,7:51:21,60,60,100,100,100,100,0
9/27/23 19:48,7:51:23,60,60,100,100,100,100,0
9/27/23 19:49,7:53:03,60,60,100,100,100,100,0
9/27/23 19:49,7:53:06,60,60,100,100,100,100,0
9/27/23 19:49,7:53:08,60,60,100,100,100,100,0
9/27/23 19:50,7:53:21,60,60,100,100,100,100,0
9/27/23 19:50,7:53:22,60,60,100,100,100,100,0
9/27/23 19:50,7:53:49,60,60,100,100,100,100,0
9/27/23 19:50,7:53:50,60,60,100,100,100,100,0
9/27/23 19:50,7:53:53,60,60,100,100,100,100,0
9/27/23 19:50,7:53:54,60,60,100,100,100,100,0
9/27/23 19:50,7:53:57,60,60,100,100,100,100,0
9/27/23 19:50,7:54:00,60,60,100,100,100,100,0
9/27/23 19:50,7:54:09,60,60,100,100,100,100,0
9/27/23 19:51,7:54:23,60,60,100,100,100,100,0
9/27/23 19:51,7:54:24,60,60,100,100,100,100,0
9/27/23 19:51,7:54:48,60,60,100,100,100,100,0
9/27/23 19:51,7:54:49,60,60,100,100,100,100,0
9/27/23 19:51,7:54:54,60,60,100,100,100,100,0
9/27/23 19:51,7:54:55,60,60,100,100,100,100,0
9/27/23 19:51,7:54:56,60,60,100,100,100,100,0
9/27/23 19:51,7:54:57,60,60,100,100,100,100,0
9/27/23 19:51,7:55:01,60,60,100,100,100,100,0
9/27/23 19:51,7:55:02,60,60,100,100,100,100,0
9/27/23 19:51,7:55:07,60,60,100,100,100,100,0
9/27/23 19:51,7:55:08,60,60,100,100,100,100,0
9/27/23 19:51,7:55:10,60,60,100,100,100,100,0
9/27/23 19:51,7:55:11,60,60,100,100,100,100,0
9/27/23 19:52,7:55:12,60,60,100,100,100,100,0
9/27/23 19:52,7:55:14,60,60,100,100,100,100,0
9/27/23 19:52,7:55:15,60,60,100,100,100,100,0
9/27/23 19:52,7:55:17,60,60,100,100,100,100,0
9/27/23 19:52,7:55:21,60,60,100,100,100,100,0
9/27/23 19:52,7:55:24,60,60,100,100,100,100,0
9/27/23 19:52,7:55:25,60,60,100,100,100,100,0
9/27/23 19:52,7:55:33,60,60,100,100,100,100,0
9/27/23 19:52,7:55:34,60,60,100,100,100,100,0
9/27/23 19:52,7:55:35,60,60,100,100,100,100,0
9/27/23 19:52,7:55:36,60,60,100,100,100,100,0
9/27/23 19:52,7:55:40,60,60,100,100,100,100,0
9/27/23 19:52,7:55:41,60,60,100,100,100,100,0
9/27/23 19:52,7:55:43,60,60,100,100,100,100,0
9/27/23 19:52,7:55:44,60,60,100,100,100,100,0
9/27/23 19:52,7:55:45,60,60,100,100,100,100,0
9/27/23 19:52,7:55:47,60,60,100,100,100,100,0
9/27/23 19:52,7:55:48,60,60,100,100,100,100,0
9/27/23 19:52,7:55:49,60,60,100,100,100,100,0
9/27/23 19:52,7:55:53,60,60,100,100,100,100,0
9/27/23 19:52,7:55:54,60,60,100,100,100,100,0
9/27/23 19:52,7:55:56,60,60,100,100,100,100,0
9/27/23 19:52,7:55:57,60,60,100,100,100,100,0
9/27/23 19:52,7:56:00,60,60,100,100,100,100,0
9/27/23 19:52,7:56:03,60,60,100,100,100,100,0
9/27/23 19:53,7:56:23,60,60,100,100,100,100,0
9/27/23 19:53,7:56:24,60,60,100,100,100,100,0
9/27/23 19:53,7:56:33,60,60,100,100,100,100,0
9/27/23 19:53,7:56:34,60,60,100,100,100,100,0
9/27/23 19:53,7:56:50,60,60,100,100,100,100,0
9/27/23 19:53,7:56:51,60,60,100,100,100,100,0
9/27/23 19:55,7:58:47,60,60,100,100,100,100,0
9/27/23 19:55,7:58:50,60,60,100,100,100,100,0
9/27/23 19:55,7:58:51,60,60,100,100,100,100,0
9/27/23 19:55,7:58:52,60,60,100,100,100,100,0
9/27/23 19:55,7:58:56,60,60,100,100,100,100,0
9/27/23 19:55,7:58:59,60,60,100,100,100,100,0
9/27/23 19:55,7:59:03,60,60,100,100,100,100,0
9/27/23 19:55,7:59:06,60,60,100,100,100,100,0
9/27/23 19:55,7:59:07,60,60,100,100,100,100,0
9/27/23 19:56,7:59:12,60,60,100,100,100,100,0
9/27/23 19:56,7:59:18,60,60,100,100,100,100,0
9/27/23 19:56,7:59:20,60,60,100,100,100,100,0
9/27/23 19:56,7:59:21,60,60,100,100,100,100,0
9/27/23 19:56,7:59:22,60,60,100,100,100,100,0
9/27/23 19:56,7:59:24,60,60,100,100,100,100,0
9/27/23 19:56,7:59:25,60,60,100,100,100,100,0
9/27/23 19:56,7:59:32,60,60,100,100,100,100,0
9/27/23 19:56,7:59:33,60,60,100,100,100,100,0
9/27/23 19:56,7:59:35,60,60,100,100,100,100,0
9/27/23 19:56,7:59:38,60,60,100,100,100,100,0
9/27/23 19:56,7:59:40,60,60,100,100,100,100,0
9/27/23 19:56,7:59:41,60,60,100,100,100,100,0
9/27/23 19:56,7:59:42,60,60,100,100,100,100,0
9/27/23 19:56,7:59:45,60,60,100,100,100,100,0
9/27/23 19:58,8:01:43,60,60,100,100,100,100,0
9/27/23 19:58,8:01:44,60,60,100,100,100,100,0
9/27/23 19:58,8:01:54,60,60,100,100,100,100,0
9/27/23 19:58,8:01:55,60,60,100,100,100,100,0
9/27/23 19:58,8:01:58,60,60,100,100,100,100,0
9/27/23 19:58,8:01:59,60,60,100,100,100,100,0
9/27/23 19:58,8:02:06,60,60,100,100,100,100,0
9/27/23 19:58,8:02:08,60,60,100,100,100,100,0
9/27/23 19:59,8:02:12,60,60,100,100,100,100,0
9/27/23 19:59,8:02:20,60,60,100,100,100,100,0
9/27/23 19:59,8:02:21,60,60,100,100,100,100,0
9/27/23 19:59,8:02:25,60,60,100,100,100,100,0
9/27/23 19:59,8:02:30,60,60,100,100,100,100,0
9/27/23 19:59,8:02:32,60,60,100,100,100,100,0
