Crystal16 Data Report File,Version: 1014,,,,,,,
,,,,,,,,
,,,,,,,,
Experiment details,,,,,,,,
ExperimentNumber,0,,,,,,,
Experimentor,Amari Murry,,,,,,,
Project,"AM-PMMA-THF-Ethyl Acetate-1,2-dichlorobenzene-1,2-dichloroethane",2 Dichlorobenzene-1,2 Dichloroethane,,,,,
Reactor1,14.91 mg/ml PMMA in THF,,,,,,,
Reactor2,15.1 mg/ml PMMA in Ethyl Acetate,,,,,,,
Reactor3,"14.98 mg/ml PMMA in 1,2-dichlorobenzene",,,,,,,
Reactor4,"14.96 mg/ml PMMA in 1,2-dichloroethane",,,,,,,
,,,,,,,,
Labjournal,,,,,,,,
,,,,,,,,
,,,,,,,,
Description,,,,,,,,
polymer_ids,PMMA:33,,,,,,,
solvent_ids,THF:18,Ethyl Acetate:19,"1,2-dichlorobenzene:39","1,2-dichloroethane:37",,,,
Start of Experiment,11/10/23 12:56,,,,,,,
,,,,,,,,
Temperature Program,,,,,,,,
Block,D,,,,,,,
Heat to,20, at ,20, °C/min,,,,
Stir (Bottom) at,900, rpm,,,,,,
Hold at,20, for ,21, sec,,,,
Tune,,,,,,,,
11/10/23 23:10,10:14:49,13.9,14,100,100,100,100,0
11/10/23 23:10,10:14:50,13.9,14,100,100,100,100,0
11/10/23 23:10,10:14:51,13.9,14,100,100,100,100,0
11/10/23 23:10,10:14:52,13.9,14,100,100,100,100,0
11/10/23 23:10,10:14:53,13.9,14,100,100,100,100,0
11/10/23 23:10,10:14:54,13.9,14,100,100,100,100,0
11/10/23 23:11,10:14:55,13.9,14,100,100,100,100,0
11/10/23 23:11,10:14:56,13.9,14,100,100,100,100,0
11/10/23 23:11,10:14:58,13.9,14,100,100,100,100,0
11/10/23 23:11,10:14:59,13.9,13.9,100,100,100,100,0
11/10/23 23:11,10:15:00,13.9,13.9,100,100,100,100,0
11/10/23 23:11,10:15:01,13.8,13.9,100,100,100,100,0
11/10/23 23:11,10:15:02,13.8,13.9,100,100,100,100,0
11/10/23 23:11,10:15:03,13.8,13.9,100,100,100,100,0
11/10/23 23:11,10:15:04,13.8,13.9,100,100,100,100,0
11/10/23 23:11,10:15:05,13.8,13.9,100,100,100,100,0
11/10/23 23:11,10:15:06,13.8,13.9,100,100,100,100,0
11/10/23 23:11,10:15:09,13.8,13.9,100,100,100,100,0
11/10/23 23:11,10:15:10,13.8,13.9,100,100,100,100,0
11/10/23 23:11,10:15:11,13.8,13.8,100,100,100,100,0
11/10/23 23:11,10:15:12,13.7,13.8,100,100,100,100,0
11/10/23 23:11,10:15:15,13.7,13.8,100,100,100,100,0
11/10/23 23:11,10:15:16,13.7,13.8,100,100,100,100,0
11/10/23 23:11,10:15:18,13.7,13.8,100,100,100,100,0
11/10/23 23:11,10:15:19,13.7,13.8,100,100,100,100,0
11/10/23 23:11,10:15:20,13.7,13.8,100,100,100,100,0
11/10/23 23:11,10:15:23,13.7,13.8,100,100,100,100,0
11/10/23 23:11,10:15:25,13.6,13.7,100,100,100,100,0
11/10/23 23:11,10:15:26,13.6,13.7,100,100,100,100,0
11/10/23 23:11,10:15:27,13.6,13.7,100,100,100,100,0
11/10/23 23:11,10:15:28,13.6,13.7,100,100,100,100,0
11/10/23 23:11,10:15:29,13.6,13.7,100,100,100,100,0
11/10/23 23:11,10:15:31,13.6,13.7,100,100,100,100,0
11/10/23 23:11,10:15:32,13.6,13.7,100,100,100,100,0
11/10/23 23:11,10:15:34,13.6,13.7,100,100,100,100,0
11/10/23 23:11,10:15:35,13.6,13.6,100,100,100,100,0
11/10/23 23:11,10:15:37,13.5,13.6,100,100,100,100,0
11/10/23 23:11,10:15:46,13.5,13.6,100,100,100,100,0
11/10/23 23:11,10:15:47,13.5,13.5,100,100,100,100,0
11/10/23 23:11,10:15:48,13.5,13.5,100,100,100,100,0
11/10/23 23:11,10:15:49,13.4,13.5,100,100,100,100,0
11/10/23 23:12,10:15:58,13.4,13.5,100,100,100,100,0
11/10/23 23:12,10:15:59,13.4,13.4,100,100,100,100,0
11/10/23 23:12,10:16:01,13.3,13.4,100,100,100,100,0
11/10/23 23:12,10:16:10,13.3,13.4,100,100,100,100,0
11/10/23 23:12,10:16:11,13.3,13.3,100,100,100,100,0
11/10/23 23:12,10:16:13,13.2,13.3,100,100,100,100,0
11/10/23 23:12,10:16:21,13.2,13.3,100,100,100,100,0
11/10/23 23:12,10:16:22,13.2,13.2,100,100,100,100,0
11/10/23 23:12,10:16:24,13.1,13.2,100,100,100,100,0
11/10/23 23:12,10:16:25,13.1,13.2,100,100,100,100,0
11/10/23 23:12,10:16:33,13.1,13.2,100,100,100,100,0
11/10/23 23:12,10:16:34,13.1,13.1,100,100,100,100,0
11/10/23 23:12,10:16:36,13,13.1,100,100,100,100,0
11/10/23 23:12,10:16:46,13,13.1,100,100,100,100,0
11/10/23 23:12,10:16:47,13,13,100,100,100,100,0
11/10/23 23:12,10:16:48,13,13.1,100,100,100,100,0
11/10/23 23:12,10:16:49,12.9,13,100,100,100,100,0
11/10/23 23:13,10:16:58,12.9,13,100,100,100,100,0
11/10/23 23:13,10:16:59,12.9,12.9,100,100,100,100,0
11/10/23 23:13,10:17:01,12.8,12.9,100,100,100,100,0
11/10/23 23:13,10:17:08,12.8,12.9,100,100,100,100,0
11/10/23 23:13,10:17:09,12.8,12.8,100,100,100,100,0
11/10/23 23:13,10:17:13,12.7,12.8,100,100,100,100,0
11/10/23 23:13,10:17:21,12.7,12.8,100,100,100,100,0
11/10/23 23:13,10:17:22,12.7,12.7,100,100,100,100,0
11/10/23 23:13,10:17:25,12.6,12.7,100,100,100,100,0
11/10/23 23:13,10:17:34,12.6,12.7,100,100,100,100,0
11/10/23 23:13,10:17:35,12.6,12.6,100,100,100,100,0
11/10/23 23:13,10:17:36,12.5,12.6,100,100,100,100,0
11/10/23 23:13,10:17:45,12.5,12.6,100,100,100,100,0
11/10/23 23:13,10:17:46,12.5,12.5,100,100,100,100,0
11/10/23 23:13,10:17:48,12.4,12.5,100,100,100,100,0
11/10/23 23:14,10:18:00,12.4,12.5,100,100,100,100,0
