Crystal16 Data Report File,Version: 1014,,,,,,,
,,,,,,,,
,,,,,,,,
Experiment details,,,,,,,,
ExperimentNumber,0,,,,,,,
Experimentor,Amari Murry,,,,,,,
Project,AM-PVP H-1-Octanol-2,4,6-TrimethylPyridine-Benzyl Alcohol-Cyclopentanone,,,,,
Reactor1,15.04 mg/ml PVP H in 1-octanol,,,,,,,
Reactor2,14.99 mg/ml PVP H in 2,4,6-TrimethylPyridine,,,,,
Reactor3,15.05 mg/ml PVP H in Benzyl Alcohol,,,,,,,
Reactor4,15.04 mg/ml PVP H in Cyclopentanone,,,,,,,
,,,,,,,,
Labjournal,,,,,,,,
,,,,,,,,
,,,,,,,,
Description,1,300,000 MW,,,,,
polymer_ids,PVP H:60,,,,,,,
solvent_ids,1-octanol:47,"2,4,6-TrimethylPyridine:44",Benzyl Alcohol:48,Cyclopentanone:45,,,,
Start of Experiment,9/27/23 12:13,,,,,,,
,,,,,,,,
Temperature Program,,,,,,,,
Block,D,,,,,,,
Heat to,20, at ,20, °C/min,,,,
Hold at,20, for ,33, sec,,,,
Tune,,,,,,,,
9/27/23 22:12,9:58:22,22.9,22.9,100,100,100,100,0
9/27/23 22:12,9:58:23,22.9,22.9,100,100,100,100,0
9/27/23 22:12,9:58:25,22.8,22.9,100,100,100,100,0
9/27/23 22:12,9:58:34,22.8,22.9,100,100,100,100,0
9/27/23 22:12,9:58:35,22.8,22.8,100,100,100,100,0
9/27/23 22:12,9:58:37,22.7,22.8,100,100,100,100,0
9/27/23 22:12,9:58:39,22.7,22.8,100,100,100,100,0
9/27/23 22:12,9:58:40,22.7,22.8,100,100,100,100,0
9/27/23 22:12,9:58:41,22.7,22.8,100,100,100,100,0
9/27/23 22:12,9:58:43,22.7,22.8,100,100,100,100,0
9/27/23 22:12,9:58:46,22.7,22.8,100,100,100,100,0
9/27/23 22:12,9:58:47,22.7,22.7,100,100,100,100,0
9/27/23 22:12,9:58:49,22.6,22.7,100,100,100,100,0
9/27/23 22:12,9:58:57,22.6,22.7,100,100,100,100,0
9/27/23 22:12,9:58:58,22.6,22.6,100,100,100,100,0
9/27/23 22:12,9:59:01,22.5,22.6,100,100,100,100,0
9/27/23 22:12,9:59:02,22.5,22.6,100,100,100,100,0
9/27/23 22:12,9:59:03,22.5,22.6,100,100,100,100,0
9/27/23 22:12,9:59:05,22.5,22.6,100,100,100,100,0
9/27/23 22:12,9:59:06,22.5,22.6,100,100,100,100,0
9/27/23 22:12,9:59:07,22.5,22.6,100,100,100,100,0
9/27/23 22:13,9:59:08,22.5,22.6,100,100,100,100,0
9/27/23 22:13,9:59:11,22.5,22.6,100,100,100,100,0
9/27/23 22:13,9:59:13,22.5,22.5,100,100,100,100,0
9/27/23 22:13,9:59:14,22.4,22.5,100,100,100,100,0
9/27/23 22:13,9:59:21,22.4,22.5,100,100,100,100,0
9/27/23 22:13,9:59:22,22.4,22.4,100,100,100,100,0
9/27/23 22:13,9:59:25,22.3,22.4,100,100,100,100,0
9/27/23 22:13,9:59:34,22.3,22.4,100,100,100,100,0
9/27/23 22:13,9:59:35,22.3,22.3,100,100,100,100,0
9/27/23 22:13,9:59:37,22.2,22.3,100,100,100,100,0
9/27/23 22:13,9:59:43,22.2,22.3,100,100,100,100,0
9/27/23 22:13,9:59:44,22.2,22.3,100,98,100,100,0
9/27/23 22:13,9:59:45,22.2,22.2,100,100,100,100,0
9/27/23 22:13,9:59:46,22.2,22.3,100,100,100,100,0
9/27/23 22:13,9:59:47,22.2,22.2,100,100,100,100,0
9/27/23 22:13,9:59:49,22.1,22.2,100,100,100,100,0
9/27/23 22:13,9:59:50,22.1,22.2,100,100,100,100,0
9/27/23 22:13,9:59:52,22.1,22.2,100,100,100,100,0
9/27/23 22:13,9:59:53,22.1,22.2,100,100,100,100,0
9/27/23 22:13,9:59:57,22.1,22.2,100,100,100,100,0
9/27/23 22:13,9:59:58,22.1,22.1,100,100,100,100,0
9/27/23 22:13,10:00:01,22,22.1,100,100,100,100,0
9/27/23 22:14,10:00:09,22,22.1,100,100,100,100,0
9/27/23 22:14,10:00:10,22,22,100,100,100,100,0
9/27/23 22:14,10:00:13,21.9,22,100,100,100,100,0
9/27/23 22:14,10:00:21,21.9,22,100,100,100,100,0
9/27/23 22:14,10:00:22,21.9,21.9,100,100,100,100,0
9/27/23 22:14,10:00:25,21.8,21.9,100,100,100,100,0
9/27/23 22:14,10:00:33,21.8,21.9,100,100,100,100,0
9/27/23 22:14,10:00:34,21.8,21.8,100,100,100,100,0
9/27/23 22:14,10:00:37,21.7,21.8,100,100,100,100,0
9/27/23 22:14,10:00:44,21.7,21.8,100,100,100,100,0
9/27/23 22:14,10:00:45,21.7,21.7,100,100,100,100,0
9/27/23 22:14,10:00:49,21.6,21.7,100,100,100,100,0
9/27/23 22:14,10:00:57,21.6,21.7,100,100,100,100,0
9/27/23 22:14,10:00:58,21.6,21.6,100,100,100,100,0
9/27/23 22:14,10:01:01,21.5,21.6,100,100,100,100,0
9/27/23 22:14,10:01:03,21.5,21.6,100,100,100,100,0
9/27/23 22:14,10:01:04,21.5,21.6,100,99,100,100,0
9/27/23 22:14,10:01:05,21.5,21.6,100,100,100,100,0
9/27/23 22:15,10:01:09,21.5,21.6,100,100,100,100,0
9/27/23 22:15,10:01:10,21.5,21.5,100,100,100,100,0
9/27/23 22:15,10:01:13,21.4,21.5,100,100,100,100,0
9/27/23 22:15,10:01:21,21.4,21.5,100,100,100,100,0
9/27/23 22:15,10:01:22,21.4,21.4,100,100,100,100,0
9/27/23 22:15,10:01:25,21.3,21.4,100,100,100,100,0
9/27/23 22:15,10:01:34,21.3,21.4,100,100,100,100,0
9/27/23 22:15,10:01:35,21.3,21.3,100,100,100,100,0
9/27/23 22:15,10:01:37,21.2,21.3,100,100,100,100,0
9/27/23 22:15,10:01:44,21.2,21.3,100,100,100,100,0
9/27/23 22:15,10:01:45,21.2,21.2,100,100,100,100,0
9/27/23 22:15,10:01:50,21.1,21.2,100,100,100,100,0
9/27/23 22:15,10:01:56,21.1,21.2,100,100,100,100,0
9/27/23 22:15,10:01:57,21.1,21.1,100,100,100,100,0
9/27/23 22:15,10:02:01,21,21.1,100,100,100,100,0
9/27/23 22:15,10:02:08,21,21.1,100,100,100,100,0
9/27/23 22:16,10:02:09,21,21,100,100,100,100,0
9/27/23 22:16,10:02:13,20.9,21,100,100,100,100,0
9/27/23 22:16,10:02:21,20.9,21,100,100,100,100,0
9/27/23 22:16,10:02:22,20.9,20.9,100,100,100,100,0
9/27/23 22:16,10:02:25,20.8,20.9,100,100,100,100,0
9/27/23 22:16,10:02:32,20.8,20.9,100,100,100,100,0
9/27/23 22:16,10:02:33,20.8,20.8,100,100,100,100,0
9/27/23 22:16,10:02:37,20.7,20.8,100,100,100,100,0
9/27/23 22:16,10:02:45,20.7,20.8,100,100,100,100,0
9/27/23 22:16,10:02:46,20.7,20.7,100,100,100,100,0
9/27/23 22:16,10:02:49,20.6,20.7,100,100,100,100,0
9/27/23 22:16,10:02:58,20.6,20.7,100,100,100,100,0
9/27/23 22:16,10:02:59,20.6,20.6,100,100,100,100,0
9/27/23 22:16,10:03:00,20.6,20.6,100,100,100,100,0
9/27/23 22:16,10:03:01,20.5,20.6,100,100,100,100,0
9/27/23 22:17,10:03:11,20.5,20.6,100,100,100,100,0
9/27/23 22:17,10:03:12,20.5,20.5,100,100,100,100,0
9/27/23 22:17,10:03:13,20.4,20.5,100,100,100,100,0
9/27/23 22:17,10:03:14,20.4,20.5,100,100,100,100,0
9/27/23 22:17,10:03:22,20.4,20.5,100,100,100,100,0
9/27/23 22:17,10:03:23,20.4,20.4,100,100,100,100,0
9/27/23 22:17,10:03:25,20.3,20.4,100,100,100,100,0
9/27/23 22:17,10:03:31,20.3,20.4,100,100,100,100,0
9/27/23 22:17,10:03:32,20.3,20.4,100,100,100,100,0
9/27/23 22:17,10:03:33,20.3,20.4,100,100,100,100,0
9/27/23 22:17,10:03:34,20.3,20.3,100,100,100,100,0
9/27/23 22:17,10:03:35,20.3,20.3,100,100,100,100,0
9/27/23 22:17,10:03:36,20.3,20.3,100,100,100,100,0
9/27/23 22:17,10:03:37,20.2,20.3,100,100,100,100,0
9/27/23 22:17,10:03:38,20.2,20.3,100,100,100,100,0
9/27/23 22:17,10:03:44,20.2,20.3,100,100,100,100,0
9/27/23 22:17,10:03:45,20.2,20.2,100,100,100,100,0
9/27/23 22:17,10:03:49,20.1,20.2,100,100,100,100,0
9/27/23 22:17,10:03:50,20.1,20.2,100,100,100,100,0
9/27/23 22:17,10:03:53,20.1,20.2,100,100,100,100,0
9/27/23 22:17,10:03:54,20.1,20.2,100,100,100,100,0
9/27/23 22:17,10:03:56,20.1,20.2,100,100,100,100,0
9/27/23 22:17,10:03:57,20.1,20.2,100,100,100,100,0
9/27/23 22:17,10:03:58,20.1,20.1,100,100,100,100,0
9/27/23 22:17,10:04:01,20,20.1,100,100,100,100,0
9/27/23 22:17,10:04:02,20,20.1,100,100,100,100,0
9/27/23 22:17,10:04:03,20,20.1,100,100,100,100,0
9/27/23 22:17,10:04:04,20,20.1,100,100,100,100,0
9/27/23 22:17,10:04:05,20,20.1,100,100,100,100,0
9/27/23 22:17,10:04:07,20,20.1,100,100,100,100,0
9/27/23 22:18,10:04:09,20,20.1,100,100,100,100,0
9/27/23 22:18,10:04:10,20,20.1,100,100,100,100,0
9/27/23 22:18,10:04:11,20,20,100,100,100,100,0
9/27/23 22:18,10:04:13,19.9,20,100,100,100,100,0
9/27/23 22:18,10:04:14,19.9,20,100,100,100,100,0
9/27/23 22:18,10:04:16,19.9,20,100,100,100,100,0
9/27/23 22:18,10:04:18,19.9,20,100,100,100,100,0
9/27/23 22:18,10:04:19,19.9,20,100,100,100,100,0
9/27/23 22:18,10:04:21,19.9,20,100,100,100,100,0
9/27/23 22:18,10:04:22,19.9,19.9,100,100,100,100,0
9/27/23 22:18,10:04:24,19.8,19.9,100,100,100,100,0
9/27/23 22:18,10:04:26,19.8,19.9,100,100,100,100,0
9/27/23 22:18,10:04:27,19.8,19.9,100,100,100,100,0
9/27/23 22:18,10:04:30,19.8,19.9,100,100,100,100,0
9/27/23 22:18,10:04:31,19.8,19.9,100,100,100,100,0
9/27/23 22:18,10:04:33,19.8,19.9,100,100,100,100,0
9/27/23 22:18,10:04:34,19.8,19.8,100,100,100,100,0
9/27/23 22:18,10:04:36,19.8,19.8,100,100,100,100,0
9/27/23 22:18,10:04:37,19.7,19.8,100,100,100,100,0
9/27/23 22:18,10:04:43,19.7,19.8,100,100,100,100,0
9/27/23 22:18,10:04:44,19.7,19.8,100,99,100,100,0
9/27/23 22:18,10:04:45,19.7,19.8,100,100,100,100,0
9/27/23 22:18,10:04:46,19.7,19.7,100,100,100,100,0
9/27/23 22:18,10:04:49,19.6,19.7,100,100,100,100,0
9/27/23 22:18,10:04:52,19.6,19.7,100,100,100,100,0
9/27/23 22:18,10:04:53,19.6,19.7,100,100,100,100,0
9/27/23 22:18,10:04:58,19.6,19.7,100,100,100,100,0
9/27/23 22:18,10:04:59,19.6,19.6,100,100,100,100,0
9/27/23 22:18,10:05:01,19.5,19.6,100,100,100,100,0
9/27/23 22:18,10:05:08,19.5,19.6,100,100,100,100,0
9/27/23 22:19,10:05:09,19.5,19.5,100,100,100,100,0
9/27/23 22:19,10:05:13,19.4,19.5,100,100,100,100,0
9/27/23 22:19,10:05:20,19.4,19.5,100,100,100,100,0
9/27/23 22:19,10:05:21,19.4,19.4,100,100,100,100,0
9/27/23 22:19,10:05:24,19.3,19.4,100,100,100,100,0
9/27/23 22:19,10:05:32,19.3,19.4,100,100,100,100,0
9/27/23 22:19,10:05:33,19.3,19.3,100,100,100,100,0
9/27/23 22:19,10:05:37,19.2,19.3,100,100,100,100,0
9/27/23 22:19,10:05:45,19.2,19.3,100,100,100,100,0
9/27/23 22:19,10:05:46,19.2,19.2,100,100,100,100,0
9/27/23 22:19,10:05:49,19.1,19.2,100,100,100,100,0
9/27/23 22:19,10:05:57,19.1,19.2,100,100,100,100,0
9/27/23 22:19,10:05:58,19.1,19.1,100,100,100,100,0
9/27/23 22:19,10:06:01,19,19.1,100,100,100,100,0
9/27/23 22:20,10:06:09,19,19.1,100,100,100,100,0
9/27/23 22:20,10:06:10,19,19,100,100,100,100,0
9/27/23 22:20,10:06:13,18.9,19,100,100,100,100,0
9/27/23 22:20,10:06:21,18.9,19,100,100,100,100,0
9/27/23 22:20,10:06:22,18.9,18.9,100,100,100,100,0
9/27/23 22:20,10:06:23,18.9,19,100,100,100,100,0
9/27/23 22:20,10:06:24,18.9,18.9,100,100,100,100,0
9/27/23 22:20,10:06:25,18.8,18.9,100,100,100,100,0
9/27/23 22:20,10:06:32,18.8,18.9,100,100,100,100,0
9/27/23 22:20,10:06:33,18.8,18.8,100,100,100,100,0
9/27/23 22:20,10:06:36,18.7,18.8,100,100,100,100,0
9/27/23 22:20,10:06:44,18.7,18.8,100,100,100,100,0
9/27/23 22:20,10:06:45,18.7,18.7,100,100,100,100,0
9/27/23 22:20,10:06:49,18.6,18.7,100,100,100,100,0
9/27/23 22:20,10:06:58,18.6,18.7,100,100,100,100,0
9/27/23 22:20,10:06:59,18.6,18.6,100,100,100,100,0
9/27/23 22:20,10:07:01,18.5,18.6,100,100,100,100,0
9/27/23 22:21,10:07:10,18.5,18.6,100,100,100,100,0
9/27/23 22:21,10:07:11,18.5,18.5,100,100,100,100,0
9/27/23 22:21,10:07:13,18.4,18.5,100,100,100,100,0
9/27/23 22:21,10:07:22,18.4,18.5,100,100,100,100,0
9/27/23 22:21,10:07:23,18.4,18.4,100,100,100,100,0
9/27/23 22:21,10:07:25,18.3,18.4,100,100,100,100,0
9/27/23 22:21,10:07:29,18.3,18.4,100,100,100,100,0
9/27/23 22:21,10:07:30,18.3,18.4,100,100,100,100,0
9/27/23 22:21,10:07:31,18.3,18.4,100,99,100,100,0
9/27/23 22:21,10:07:32,18.3,18.4,100,100,100,100,0
9/27/23 22:21,10:07:33,18.3,18.4,100,100,100,100,0
9/27/23 22:21,10:07:34,18.3,18.3,100,100,100,100,0
9/27/23 22:21,10:07:35,18.3,18.3,100,100,100,100,0
9/27/23 22:21,10:07:36,18.2,18.3,100,100,100,100,0
9/27/23 22:21,10:07:39,18.2,18.3,100,100,100,100,0
9/27/23 22:21,10:07:41,18.2,18.3,100,100,100,100,0
9/27/23 22:21,10:07:43,18.2,18.3,100,100,100,100,0
9/27/23 22:21,10:07:45,18.2,18.3,100,100,100,100,0
9/27/23 22:21,10:07:46,18.2,18.2,100,100,100,100,0
9/27/23 22:21,10:07:48,18.1,18.2,100,100,100,100,0
9/27/23 22:21,10:07:49,18.1,18.2,100,100,100,100,0
9/27/23 22:21,10:07:50,18.1,18.2,100,100,100,100,0
9/27/23 22:21,10:07:54,18.1,18.2,100,100,100,100,0
9/27/23 22:21,10:07:55,18.1,18.2,100,100,100,100,0
9/27/23 22:21,10:07:58,18.1,18.2,100,100,100,100,0
9/27/23 22:21,10:07:59,18.1,18.2,100,100,100,100,0
9/27/23 22:21,10:08:00,18.1,18.1,100,100,100,100,0
9/27/23 22:21,10:08:01,18,18.1,100,100,100,100,0
9/27/23 22:21,10:08:02,18,18.1,100,100,100,100,0
9/27/23 22:21,10:08:03,18,18.1,100,100,100,100,0
9/27/23 22:21,10:08:06,18,18.1,100,100,100,100,0
9/27/23 22:22,10:08:09,18,18.1,100,100,100,100,0
9/27/23 22:22,10:08:10,18,18,100,100,100,100,0
9/27/23 22:22,10:08:13,17.9,18,100,100,100,100,0
9/27/23 22:22,10:08:16,17.9,18,100,100,100,100,0
9/27/23 22:22,10:08:17,17.9,18,100,100,100,100,0
9/27/23 22:22,10:08:18,17.9,18,100,100,100,100,0
9/27/23 22:22,10:08:22,17.9,18,100,100,100,100,0
9/27/23 22:22,10:08:23,17.9,17.9,100,100,100,100,0
9/27/23 22:22,10:08:25,17.8,17.9,100,100,100,100,0
9/27/23 22:22,10:08:28,17.8,17.9,100,100,100,100,0
9/27/23 22:22,10:08:29,17.8,17.9,100,100,100,100,0
9/27/23 22:22,10:08:34,17.8,17.9,100,100,100,100,0
9/27/23 22:22,10:08:35,17.8,17.8,100,100,100,100,0
9/27/23 22:22,10:08:37,17.7,17.8,100,100,100,100,0
9/27/23 22:22,10:08:39,17.7,17.8,100,100,100,100,0
9/27/23 22:22,10:08:40,17.7,17.8,100,100,100,100,0
9/27/23 22:22,10:08:41,17.7,17.8,100,100,100,100,0
9/27/23 22:22,10:08:43,17.7,17.8,100,100,100,100,0
9/27/23 22:22,10:08:44,17.7,17.8,100,100,100,100,0
9/27/23 22:22,10:08:45,17.7,17.7,100,100,100,100,0
9/27/23 22:22,10:08:48,17.6,17.7,100,100,100,100,0
9/27/23 22:22,10:08:53,17.6,17.7,100,100,100,100,0
9/27/23 22:22,10:08:54,17.6,17.7,100,100,100,100,0
9/27/23 22:22,10:08:57,17.6,17.7,100,100,100,100,0
9/27/23 22:22,10:08:58,17.6,17.6,100,100,100,100,0
9/27/23 22:22,10:09:00,17.5,17.6,100,100,100,100,0
9/27/23 22:23,10:09:09,17.5,17.6,100,100,100,100,0
9/27/23 22:23,10:09:10,17.5,17.5,100,100,100,100,0
9/27/23 22:23,10:09:11,17.5,17.5,100,100,100,100,0
9/27/23 22:23,10:09:13,17.4,17.5,100,100,100,100,0
9/27/23 22:23,10:09:18,17.4,17.5,100,100,100,100,0
9/27/23 22:23,10:09:19,17.4,17.5,100,100,100,100,0
9/27/23 22:23,10:09:21,17.4,17.5,100,100,100,100,0
9/27/23 22:23,10:09:22,17.4,17.5,100,100,100,100,0
9/27/23 22:23,10:09:23,17.4,17.4,100,100,100,100,0
9/27/23 22:23,10:09:24,17.4,17.4,100,100,100,100,0
9/27/23 22:23,10:09:25,17.3,17.4,100,100,100,100,0
9/27/23 22:23,10:09:26,17.3,17.4,100,100,100,100,0
9/27/23 22:23,10:09:27,17.3,17.4,100,100,100,100,0
9/27/23 22:23,10:09:29,17.3,17.4,100,100,100,100,0
9/27/23 22:23,10:09:30,17.3,17.4,100,100,100,100,0
9/27/23 22:23,10:09:32,17.3,17.4,100,100,100,100,0
9/27/23 22:23,10:09:33,17.3,17.4,100,100,100,100,0
9/27/23 22:23,10:09:34,17.3,17.3,100,100,100,100,0
9/27/23 22:23,10:09:35,17.3,17.3,100,100,100,100,0
9/27/23 22:23,10:09:37,17.2,17.3,100,100,100,100,0
9/27/23 22:23,10:09:42,17.2,17.3,100,100,100,100,0
9/27/23 22:23,10:09:43,17.2,17.3,100,100,100,100,0
9/27/23 22:23,10:09:46,17.2,17.3,100,100,100,100,0
9/27/23 22:23,10:09:47,17.2,17.2,100,100,100,100,0
9/27/23 22:23,10:09:48,17.2,17.2,100,100,100,100,0
9/27/23 22:23,10:09:49,17.1,17.2,100,100,100,100,0
9/27/23 22:23,10:09:50,17.1,17.2,100,100,100,100,0
9/27/23 22:23,10:09:51,17.1,17.2,100,100,100,100,0
9/27/23 22:23,10:09:52,17.1,17.2,100,100,100,100,0
9/27/23 22:23,10:09:53,17.1,17.2,100,100,100,100,0
9/27/23 22:23,10:09:54,17.1,17.2,100,100,100,100,0
9/27/23 22:23,10:09:55,17.1,17.2,100,100,100,100,0
9/27/23 22:23,10:09:56,17.1,17.2,100,100,100,100,0
9/27/23 22:23,10:09:57,17.1,17.1,100,100,100,100,0
9/27/23 22:23,10:09:58,17.1,17.1,100,100,100,100,0
9/27/23 22:23,10:09:59,17.1,17.1,100,100,100,100,0
9/27/23 22:23,10:10:00,17,17.1,100,100,100,100,0
9/27/23 22:24,10:10:09,17,17.1,100,100,100,100,0
9/27/23 22:24,10:10:10,17,17,100,100,100,100,0
9/27/23 22:24,10:10:11,17,17,100,100,100,100,0
9/27/23 22:24,10:10:12,16.9,17,100,100,100,100,0
9/27/23 22:24,10:10:21,16.9,17,100,100,100,100,0
9/27/23 22:24,10:10:22,16.9,16.9,100,100,100,100,0
9/27/23 22:24,10:10:24,16.8,16.9,100,100,100,100,0
9/27/23 22:24,10:10:29,16.8,16.9,100,100,100,100,0
9/27/23 22:24,10:10:30,16.8,16.9,100,100,100,100,0
9/27/23 22:24,10:10:34,16.8,16.9,100,100,100,100,0
9/27/23 22:24,10:10:35,16.8,16.8,100,100,100,100,0
9/27/23 22:24,10:10:37,16.7,16.8,100,100,100,100,0
9/27/23 22:24,10:10:39,16.7,16.8,100,100,100,100,0
9/27/23 22:24,10:10:40,16.7,16.8,100,100,100,100,0
9/27/23 22:24,10:10:41,16.7,16.8,100,100,100,100,0
9/27/23 22:24,10:10:42,16.7,16.8,100,100,100,100,0
9/27/23 22:24,10:10:46,16.7,16.8,100,100,100,100,0
9/27/23 22:24,10:10:47,16.7,16.7,100,100,100,100,0
9/27/23 22:24,10:10:49,16.6,16.7,100,100,100,100,0
9/27/23 22:24,10:10:54,16.6,16.7,100,100,100,100,0
9/27/23 22:24,10:10:56,16.6,16.7,100,100,100,100,0
9/27/23 22:24,10:10:57,16.6,16.6,100,100,100,100,0
9/27/23 22:24,10:10:58,16.6,16.6,100,100,100,100,0
9/27/23 22:24,10:11:00,16.5,16.6,100,100,100,100,0
9/27/23 22:24,10:11:04,16.5,16.6,100,100,100,100,0
9/27/23 22:24,10:11:08,16.5,16.6,100,100,100,100,0
9/27/23 22:25,10:11:09,16.5,16.5,100,100,100,100,0
9/27/23 22:25,10:11:12,16.4,16.5,100,100,100,100,0
9/27/23 22:25,10:11:19,16.4,16.5,100,100,100,100,0
9/27/23 22:25,10:11:20,16.4,16.5,100,100,100,100,0
9/27/23 22:25,10:11:21,16.4,16.4,100,100,100,100,0
9/27/23 22:25,10:11:22,16.4,16.5,100,100,100,100,0
9/27/23 22:25,10:11:23,16.4,16.4,100,100,100,100,0
9/27/23 22:25,10:11:24,16.3,16.4,100,100,100,100,0
9/27/23 22:25,10:11:25,16.3,16.4,100,100,100,100,0
9/27/23 22:25,10:11:26,16.3,16.4,100,100,100,100,0
9/27/23 22:25,10:11:32,16.3,16.4,100,100,100,100,0
9/27/23 22:25,10:11:33,16.3,16.3,100,100,100,100,0
9/27/23 22:25,10:11:36,16.2,16.3,100,100,100,100,0
9/27/23 22:25,10:11:45,16.2,16.3,100,100,100,100,0
9/27/23 22:25,10:11:46,16.2,16.2,100,100,100,100,0
9/27/23 22:25,10:11:49,16.1,16.2,100,100,100,100,0
9/27/23 22:25,10:11:58,16.1,16.2,100,100,100,100,0
9/27/23 22:25,10:11:59,16.1,16.1,100,100,100,100,0
9/27/23 22:25,10:12:01,16,16.1,100,100,100,100,0
9/27/23 22:25,10:12:06,16,16.1,100,100,100,100,0
9/27/23 22:25,10:12:07,16,16.1,100,100,100,100,0
9/27/23 22:25,10:12:08,16,16,100,100,100,100,0
9/27/23 22:26,10:12:12,15.9,16,100,100,100,100,0
9/27/23 22:26,10:12:20,15.9,16,100,100,100,100,0
9/27/23 22:26,10:12:21,15.9,15.9,100,100,100,100,0
9/27/23 22:26,10:12:24,15.8,15.9,100,100,100,100,0
9/27/23 22:26,10:12:32,15.8,15.9,100,100,100,100,0
9/27/23 22:26,10:12:33,15.8,15.8,100,100,100,100,0
9/27/23 22:26,10:12:36,15.7,15.8,100,100,100,100,0
9/27/23 22:26,10:12:43,15.7,15.8,100,100,100,100,0
9/27/23 22:26,10:12:44,15.7,15.7,100,100,100,100,0
9/27/23 22:26,10:12:49,15.6,15.7,100,100,100,100,0
9/27/23 22:26,10:12:57,15.6,15.7,100,100,100,100,0
9/27/23 22:26,10:12:58,15.6,15.6,100,100,100,100,0
9/27/23 22:26,10:13:01,15.5,15.6,100,100,100,100,0
9/27/23 22:26,10:13:06,15.5,15.6,100,100,100,100,0
9/27/23 22:26,10:13:07,15.5,15.6,100,100,100,100,0
9/27/23 22:27,10:13:09,15.5,15.6,100,100,100,100,0
9/27/23 22:27,10:13:10,15.5,15.5,100,100,100,100,0
9/27/23 22:27,10:13:12,15.4,15.5,100,100,100,100,0
9/27/23 22:27,10:13:13,15.4,15.5,100,100,100,100,0
9/27/23 22:27,10:13:14,15.4,15.5,100,100,100,100,0
9/27/23 22:27,10:13:19,15.4,15.5,100,100,100,100,0
9/27/23 22:27,10:13:20,15.4,15.4,100,100,100,100,0
9/27/23 22:27,10:13:21,15.4,15.5,100,100,100,100,0
9/27/23 22:27,10:13:22,15.4,15.4,100,100,100,100,0
9/27/23 22:27,10:13:24,15.3,15.4,100,100,100,100,0
9/27/23 22:27,10:13:33,15.3,15.4,100,100,100,100,0
9/27/23 22:27,10:13:34,15.3,15.3,100,100,100,100,0
9/27/23 22:27,10:13:36,15.2,15.3,100,100,100,100,0
9/27/23 22:27,10:13:44,15.2,15.3,100,100,100,100,0
9/27/23 22:27,10:13:45,15.2,15.2,100,100,100,100,0
9/27/23 22:27,10:13:48,15.1,15.2,100,100,100,100,0
9/27/23 22:27,10:13:54,15.1,15.2,100,100,100,100,0
9/27/23 22:27,10:13:55,15.1,15.2,100,100,100,100,0
9/27/23 22:27,10:13:56,15.1,15.2,100,100,100,100,0
9/27/23 22:27,10:13:57,15.1,15.1,100,100,100,100,0
9/27/23 22:27,10:13:58,15.1,15.2,100,100,100,100,0
9/27/23 22:27,10:13:59,15.1,15.1,100,100,100,100,0
9/27/23 22:27,10:14:01,15,15.1,100,100,100,100,0
9/27/23 22:28,10:14:10,15,15.1,100,100,100,100,0
9/27/23 22:28,10:14:11,15,15,100,100,100,100,0
9/27/23 22:28,10:14:13,14.9,15,100,100,100,100,0
9/27/23 22:28,10:14:22,14.9,15,100,100,100,100,0
9/27/23 22:28,10:14:23,14.9,14.9,100,100,100,100,0
9/27/23 22:28,10:14:24,14.8,14.9,100,100,100,100,0
9/27/23 22:28,10:14:33,14.8,14.9,100,100,100,100,0
9/27/23 22:28,10:14:34,14.8,14.8,100,100,100,100,0
9/27/23 22:28,10:14:36,14.7,14.8,100,100,100,100,0
9/27/23 22:28,10:14:45,14.7,14.8,100,100,100,100,0
9/27/23 22:28,10:14:46,14.7,14.7,100,100,100,100,0
9/27/23 22:28,10:14:48,14.6,14.7,100,100,100,100,0
9/27/23 22:28,10:14:57,14.6,14.7,100,100,100,100,0
9/27/23 22:28,10:14:58,14.6,14.6,100,100,100,100,0
9/27/23 22:28,10:15:00,14.5,14.6,100,100,100,100,0
9/27/23 22:28,10:15:04,14.5,14.6,100,100,100,100,0
9/27/23 22:28,10:15:06,14.5,14.6,100,100,100,100,0
9/27/23 22:29,10:15:08,14.5,14.6,100,100,100,100,0
9/27/23 22:29,10:15:09,14.5,14.5,100,100,100,100,0
9/27/23 22:29,10:15:12,14.4,14.5,100,100,100,100,0
9/27/23 22:29,10:15:23,14.4,14.5,100,100,100,100,0
9/27/23 22:29,10:15:24,14.4,14.4,100,100,100,100,0
9/27/23 22:29,10:15:25,14.3,14.4,100,100,100,100,0
9/27/23 22:29,10:15:33,14.3,14.4,100,100,100,100,0
9/27/23 22:29,10:15:34,14.3,14.3,100,100,100,100,0
9/27/23 22:29,10:15:36,14.2,14.3,100,100,100,100,0
9/27/23 22:29,10:15:46,14.2,14.3,100,100,100,100,0
9/27/23 22:29,10:15:47,14.2,14.2,100,100,100,100,0
9/27/23 22:29,10:15:48,14.1,14.2,100,100,100,100,0
9/27/23 22:29,10:15:56,14.1,14.2,100,100,100,100,0
9/27/23 22:29,10:15:57,14.1,14.1,100,100,100,100,0
9/27/23 22:29,10:16:00,14,14.1,100,100,100,100,0
9/27/23 22:29,10:16:08,14,14.1,100,100,100,100,0
9/27/23 22:30,10:16:09,14,14,100,100,100,100,0
9/27/23 22:30,10:16:12,13.9,14,100,100,100,100,0
9/27/23 22:30,10:16:20,13.9,14,100,100,100,100,0
